time,gcm_ssp,hydro_year,hydro_month,calendar_year,calendar_month,area
2280.0,BCC-CSM2-MR_ssp119,2280.0,1.0,2280.0,1.0,0.0
2280.0,BCC-CSM2-MR_ssp126,2280.0,1.0,2280.0,1.0,0.0
2280.0,BCC-CSM2-MR_ssp245,2280.0,1.0,2280.0,1.0,0.0
2280.0,BCC-CSM2-MR_ssp370,2280.0,1.0,2280.0,1.0,0.0
2280.0,BCC-CSM2-MR_ssp434,2280.0,1.0,2280.0,1.0,0.0
2280.0,BCC-CSM2-MR_ssp460,2280.0,1.0,2280.0,1.0,0.0
2280.0,BCC-CSM2-MR_ssp534-over,2280.0,1.0,2280.0,1.0,0.0
2280.0,BCC-CSM2-MR_ssp585,2280.0,1.0,2280.0,1.0,0.0
2280.0,CAMS-CSM1-0_ssp119,2280.0,1.0,2280.0,1.0,0.0
2280.0,CAMS-CSM1-0_ssp126,2280.0,1.0,2280.0,1.0,0.0
2280.0,CAMS-CSM1-0_ssp245,2280.0,1.0,2280.0,1.0,0.0
2280.0,CAMS-CSM1-0_ssp370,2280.0,1.0,2280.0,1.0,0.0
2280.0,CAMS-CSM1-0_ssp434,2280.0,1.0,2280.0,1.0,0.0
2280.0,CAMS-CSM1-0_ssp460,2280.0,1.0,2280.0,1.0,0.0
2280.0,CAMS-CSM1-0_ssp534-over,2280.0,1.0,2280.0,1.0,0.0
2280.0,CAMS-CSM1-0_ssp585,2280.0,1.0,2280.0,1.0,0.0
2280.0,CESM2_ssp119,2280.0,1.0,2280.0,1.0,0.0
2280.0,CESM2_ssp126,2280.0,1.0,2280.0,1.0,0.0
2280.0,CESM2_ssp245,2280.0,1.0,2280.0,1.0,0.0
2280.0,CESM2_ssp370,2280.0,1.0,2280.0,1.0,0.0
2280.0,CESM2_ssp434,2280.0,1.0,2280.0,1.0,0.0
2280.0,CESM2_ssp460,2280.0,1.0,2280.0,1.0,0.0
2280.0,CESM2_ssp534-over,2280.0,1.0,2280.0,1.0,0.0
2280.0,CESM2_ssp585,2280.0,1.0,2280.0,1.0,0.0
2280.0,CESM2-WACCM_ssp119,2280.0,1.0,2280.0,1.0,0.0
2280.0,CESM2-WACCM_ssp126,2280.0,1.0,2280.0,1.0,11158445.998464499
2280.0,CESM2-WACCM_ssp245,2280.0,1.0,2280.0,1.0,0.0
2280.0,CESM2-WACCM_ssp370,2280.0,1.0,2280.0,1.0,0.0
2280.0,CESM2-WACCM_ssp434,2280.0,1.0,2280.0,1.0,0.0
2280.0,CESM2-WACCM_ssp460,2280.0,1.0,2280.0,1.0,0.0
2280.0,CESM2-WACCM_ssp534-over,2280.0,1.0,2280.0,1.0,8071087.2185454285
2280.0,CESM2-WACCM_ssp585,2280.0,1.0,2280.0,1.0,33265.43749899604
2280.0,CMCC-CM2-SR5_ssp119,2280.0,1.0,2280.0,1.0,0.0
2280.0,CMCC-CM2-SR5_ssp126,2280.0,1.0,2280.0,1.0,0.0
2280.0,CMCC-CM2-SR5_ssp245,2280.0,1.0,2280.0,1.0,0.0
2280.0,CMCC-CM2-SR5_ssp370,2280.0,1.0,2280.0,1.0,0.0
2280.0,CMCC-CM2-SR5_ssp434,2280.0,1.0,2280.0,1.0,0.0
2280.0,CMCC-CM2-SR5_ssp460,2280.0,1.0,2280.0,1.0,0.0
2280.0,CMCC-CM2-SR5_ssp534-over,2280.0,1.0,2280.0,1.0,0.0
2280.0,CMCC-CM2-SR5_ssp585,2280.0,1.0,2280.0,1.0,0.0
2280.0,CanESM5_ssp119,2280.0,1.0,2280.0,1.0,0.0
2280.0,CanESM5_ssp126,2280.0,1.0,2280.0,1.0,28684730.03342452
2280.0,CanESM5_ssp245,2280.0,1.0,2280.0,1.0,0.0
2280.0,CanESM5_ssp370,2280.0,1.0,2280.0,1.0,0.0
2280.0,CanESM5_ssp434,2280.0,1.0,2280.0,1.0,0.0
2280.0,CanESM5_ssp460,2280.0,1.0,2280.0,1.0,0.0
2280.0,CanESM5_ssp534-over,2280.0,1.0,2280.0,1.0,19023174.054871894
2280.0,CanESM5_ssp585,2280.0,1.0,2280.0,1.0,29368.26906942592
2280.0,EC-Earth3_ssp119,2280.0,1.0,2280.0,1.0,0.0
2280.0,EC-Earth3_ssp126,2280.0,1.0,2280.0,1.0,0.0
2280.0,EC-Earth3_ssp245,2280.0,1.0,2280.0,1.0,0.0
2280.0,EC-Earth3_ssp370,2280.0,1.0,2280.0,1.0,0.0
2280.0,EC-Earth3_ssp434,2280.0,1.0,2280.0,1.0,0.0
2280.0,EC-Earth3_ssp460,2280.0,1.0,2280.0,1.0,0.0
2280.0,EC-Earth3_ssp534-over,2280.0,1.0,2280.0,1.0,0.0
2280.0,EC-Earth3_ssp585,2280.0,1.0,2280.0,1.0,0.0
2280.0,EC-Earth3-Veg_ssp119,2280.0,1.0,2280.0,1.0,0.0
2280.0,EC-Earth3-Veg_ssp126,2280.0,1.0,2280.0,1.0,0.0
2280.0,EC-Earth3-Veg_ssp245,2280.0,1.0,2280.0,1.0,0.0
2280.0,EC-Earth3-Veg_ssp370,2280.0,1.0,2280.0,1.0,0.0
2280.0,EC-Earth3-Veg_ssp434,2280.0,1.0,2280.0,1.0,0.0
2280.0,EC-Earth3-Veg_ssp460,2280.0,1.0,2280.0,1.0,0.0
2280.0,EC-Earth3-Veg_ssp534-over,2280.0,1.0,2280.0,1.0,0.0
2280.0,EC-Earth3-Veg_ssp585,2280.0,1.0,2280.0,1.0,0.0
2280.0,FGOALS-f3-L_ssp119,2280.0,1.0,2280.0,1.0,0.0
2280.0,FGOALS-f3-L_ssp126,2280.0,1.0,2280.0,1.0,0.0
2280.0,FGOALS-f3-L_ssp245,2280.0,1.0,2280.0,1.0,0.0
2280.0,FGOALS-f3-L_ssp370,2280.0,1.0,2280.0,1.0,0.0
2280.0,FGOALS-f3-L_ssp434,2280.0,1.0,2280.0,1.0,0.0
2280.0,FGOALS-f3-L_ssp460,2280.0,1.0,2280.0,1.0,0.0
2280.0,FGOALS-f3-L_ssp534-over,2280.0,1.0,2280.0,1.0,0.0
2280.0,FGOALS-f3-L_ssp585,2280.0,1.0,2280.0,1.0,0.0
2280.0,GFDL-ESM4_ssp119,2280.0,1.0,2280.0,1.0,0.0
2280.0,GFDL-ESM4_ssp126,2280.0,1.0,2280.0,1.0,0.0
2280.0,GFDL-ESM4_ssp245,2280.0,1.0,2280.0,1.0,0.0
2280.0,GFDL-ESM4_ssp370,2280.0,1.0,2280.0,1.0,0.0
2280.0,GFDL-ESM4_ssp434,2280.0,1.0,2280.0,1.0,0.0
2280.0,GFDL-ESM4_ssp460,2280.0,1.0,2280.0,1.0,0.0
2280.0,GFDL-ESM4_ssp534-over,2280.0,1.0,2280.0,1.0,0.0
2280.0,GFDL-ESM4_ssp585,2280.0,1.0,2280.0,1.0,0.0
2280.0,INM-CM4-8_ssp119,2280.0,1.0,2280.0,1.0,0.0
2280.0,INM-CM4-8_ssp126,2280.0,1.0,2280.0,1.0,0.0
2280.0,INM-CM4-8_ssp245,2280.0,1.0,2280.0,1.0,0.0
2280.0,INM-CM4-8_ssp370,2280.0,1.0,2280.0,1.0,0.0
2280.0,INM-CM4-8_ssp434,2280.0,1.0,2280.0,1.0,0.0
2280.0,INM-CM4-8_ssp460,2280.0,1.0,2280.0,1.0,0.0
2280.0,INM-CM4-8_ssp534-over,2280.0,1.0,2280.0,1.0,0.0
2280.0,INM-CM4-8_ssp585,2280.0,1.0,2280.0,1.0,0.0
2280.0,INM-CM5-0_ssp119,2280.0,1.0,2280.0,1.0,0.0
2280.0,INM-CM5-0_ssp126,2280.0,1.0,2280.0,1.0,0.0
2280.0,INM-CM5-0_ssp245,2280.0,1.0,2280.0,1.0,0.0
2280.0,INM-CM5-0_ssp370,2280.0,1.0,2280.0,1.0,0.0
2280.0,INM-CM5-0_ssp434,2280.0,1.0,2280.0,1.0,0.0
2280.0,INM-CM5-0_ssp460,2280.0,1.0,2280.0,1.0,0.0
2280.0,INM-CM5-0_ssp534-over,2280.0,1.0,2280.0,1.0,0.0
2280.0,INM-CM5-0_ssp585,2280.0,1.0,2280.0,1.0,0.0
2280.0,IPSL-CM6A-LR_ssp119,2280.0,1.0,2280.0,1.0,0.0
2280.0,IPSL-CM6A-LR_ssp126,2280.0,1.0,2280.0,1.0,7466827.658414882
2280.0,IPSL-CM6A-LR_ssp245,2280.0,1.0,2280.0,1.0,0.0
2280.0,IPSL-CM6A-LR_ssp370,2280.0,1.0,2280.0,1.0,0.0
2280.0,IPSL-CM6A-LR_ssp434,2280.0,1.0,2280.0,1.0,0.0
2280.0,IPSL-CM6A-LR_ssp460,2280.0,1.0,2280.0,1.0,0.0
2280.0,IPSL-CM6A-LR_ssp534-over,2280.0,1.0,2280.0,1.0,361697.91963706387
2280.0,IPSL-CM6A-LR_ssp585,2280.0,1.0,2280.0,1.0,29368.26906942592
2280.0,MPI-ESM1-2-HR_ssp119,2280.0,1.0,2280.0,1.0,0.0
2280.0,MPI-ESM1-2-HR_ssp126,2280.0,1.0,2280.0,1.0,0.0
2280.0,MPI-ESM1-2-HR_ssp245,2280.0,1.0,2280.0,1.0,0.0
2280.0,MPI-ESM1-2-HR_ssp370,2280.0,1.0,2280.0,1.0,0.0
2280.0,MPI-ESM1-2-HR_ssp434,2280.0,1.0,2280.0,1.0,0.0
2280.0,MPI-ESM1-2-HR_ssp460,2280.0,1.0,2280.0,1.0,0.0
2280.0,MPI-ESM1-2-HR_ssp534-over,2280.0,1.0,2280.0,1.0,0.0
2280.0,MPI-ESM1-2-HR_ssp585,2280.0,1.0,2280.0,1.0,0.0
2280.0,MRI-ESM2-0_ssp119,2280.0,1.0,2280.0,1.0,0.0
2280.0,MRI-ESM2-0_ssp126,2280.0,1.0,2280.0,1.0,79273746.89163348
2280.0,MRI-ESM2-0_ssp245,2280.0,1.0,2280.0,1.0,0.0
2280.0,MRI-ESM2-0_ssp370,2280.0,1.0,2280.0,1.0,0.0
2280.0,MRI-ESM2-0_ssp434,2280.0,1.0,2280.0,1.0,0.0
2280.0,MRI-ESM2-0_ssp460,2280.0,1.0,2280.0,1.0,0.0
2280.0,MRI-ESM2-0_ssp534-over,2280.0,1.0,2280.0,1.0,64813786.761556976
2280.0,MRI-ESM2-0_ssp585,2280.0,1.0,2280.0,1.0,34947.10245913968
2280.0,NorESM2-MM_ssp119,2280.0,1.0,2280.0,1.0,0.0
2280.0,NorESM2-MM_ssp126,2280.0,1.0,2280.0,1.0,0.0
2280.0,NorESM2-MM_ssp245,2280.0,1.0,2280.0,1.0,0.0
2280.0,NorESM2-MM_ssp370,2280.0,1.0,2280.0,1.0,0.0
2280.0,NorESM2-MM_ssp434,2280.0,1.0,2280.0,1.0,0.0
2280.0,NorESM2-MM_ssp460,2280.0,1.0,2280.0,1.0,0.0
2280.0,NorESM2-MM_ssp534-over,2280.0,1.0,2280.0,1.0,0.0
2280.0,NorESM2-MM_ssp585,2280.0,1.0,2280.0,1.0,0.0
2280.0,TaiESM1_ssp119,2280.0,1.0,2280.0,1.0,0.0
2280.0,TaiESM1_ssp126,2280.0,1.0,2280.0,1.0,0.0
2280.0,TaiESM1_ssp245,2280.0,1.0,2280.0,1.0,0.0
2280.0,TaiESM1_ssp370,2280.0,1.0,2280.0,1.0,0.0
2280.0,TaiESM1_ssp434,2280.0,1.0,2280.0,1.0,0.0
2280.0,TaiESM1_ssp460,2280.0,1.0,2280.0,1.0,0.0
2280.0,TaiESM1_ssp534-over,2280.0,1.0,2280.0,1.0,0.0
2280.0,TaiESM1_ssp585,2280.0,1.0,2280.0,1.0,0.0
2281.0,ACCESS-CM2_ssp119,2281.0,1.0,2281.0,1.0,0.0
2281.0,ACCESS-CM2_ssp126,2281.0,1.0,2281.0,1.0,1289274.4954529924
2281.0,ACCESS-CM2_ssp245,2281.0,1.0,2281.0,1.0,0.0
2281.0,ACCESS-CM2_ssp370,2281.0,1.0,2281.0,1.0,0.0
2281.0,ACCESS-CM2_ssp434,2281.0,1.0,2281.0,1.0,0.0
2281.0,ACCESS-CM2_ssp460,2281.0,1.0,2281.0,1.0,0.0
2281.0,ACCESS-CM2_ssp534-over,2281.0,1.0,2281.0,1.0,0.0
2281.0,ACCESS-CM2_ssp585,2281.0,1.0,2281.0,1.0,31405.826369091457
2281.0,ACCESS-ESM1-5_ssp119,2281.0,1.0,2281.0,1.0,0.0
2281.0,ACCESS-ESM1-5_ssp126,2281.0,1.0,2281.0,1.0,1773243.3329316594
2281.0,ACCESS-ESM1-5_ssp245,2281.0,1.0,2281.0,1.0,0.0
2281.0,ACCESS-ESM1-5_ssp370,2281.0,1.0,2281.0,1.0,0.0
2281.0,ACCESS-ESM1-5_ssp434,2281.0,1.0,2281.0,1.0,0.0
2281.0,ACCESS-ESM1-5_ssp460,2281.0,1.0,2281.0,1.0,0.0
2281.0,ACCESS-ESM1-5_ssp534-over,2281.0,1.0,2281.0,1.0,0.0
2281.0,ACCESS-ESM1-5_ssp585,2281.0,1.0,2281.0,1.0,33265.43749899604
2281.0,BCC-CSM2-MR_ssp119,2281.0,1.0,2281.0,1.0,0.0
2281.0,BCC-CSM2-MR_ssp126,2281.0,1.0,2281.0,1.0,0.0
2281.0,BCC-CSM2-MR_ssp245,2281.0,1.0,2281.0,1.0,0.0
2281.0,BCC-CSM2-MR_ssp370,2281.0,1.0,2281.0,1.0,0.0
2281.0,BCC-CSM2-MR_ssp434,2281.0,1.0,2281.0,1.0,0.0
2281.0,BCC-CSM2-MR_ssp460,2281.0,1.0,2281.0,1.0,0.0
2281.0,BCC-CSM2-MR_ssp534-over,2281.0,1.0,2281.0,1.0,0.0
2281.0,BCC-CSM2-MR_ssp585,2281.0,1.0,2281.0,1.0,0.0
2281.0,CAMS-CSM1-0_ssp119,2281.0,1.0,2281.0,1.0,0.0
2281.0,CAMS-CSM1-0_ssp126,2281.0,1.0,2281.0,1.0,0.0
2281.0,CAMS-CSM1-0_ssp245,2281.0,1.0,2281.0,1.0,0.0
2281.0,CAMS-CSM1-0_ssp370,2281.0,1.0,2281.0,1.0,0.0
2281.0,CAMS-CSM1-0_ssp434,2281.0,1.0,2281.0,1.0,0.0
2281.0,CAMS-CSM1-0_ssp460,2281.0,1.0,2281.0,1.0,0.0
2281.0,CAMS-CSM1-0_ssp534-over,2281.0,1.0,2281.0,1.0,0.0
2281.0,CAMS-CSM1-0_ssp585,2281.0,1.0,2281.0,1.0,0.0
2281.0,CESM2_ssp119,2281.0,1.0,2281.0,1.0,0.0
2281.0,CESM2_ssp126,2281.0,1.0,2281.0,1.0,0.0
2281.0,CESM2_ssp245,2281.0,1.0,2281.0,1.0,0.0
2281.0,CESM2_ssp370,2281.0,1.0,2281.0,1.0,0.0
2281.0,CESM2_ssp434,2281.0,1.0,2281.0,1.0,0.0
2281.0,CESM2_ssp460,2281.0,1.0,2281.0,1.0,0.0
2281.0,CESM2_ssp534-over,2281.0,1.0,2281.0,1.0,0.0
2281.0,CESM2_ssp585,2281.0,1.0,2281.0,1.0,0.0
2281.0,CESM2-WACCM_ssp119,2281.0,1.0,2281.0,1.0,0.0
2281.0,CESM2-WACCM_ssp126,2281.0,1.0,2281.0,1.0,15623591.007341549
2281.0,CESM2-WACCM_ssp245,2281.0,1.0,2281.0,1.0,0.0
2281.0,CESM2-WACCM_ssp370,2281.0,1.0,2281.0,1.0,0.0
2281.0,CESM2-WACCM_ssp434,2281.0,1.0,2281.0,1.0,0.0
2281.0,CESM2-WACCM_ssp460,2281.0,1.0,2281.0,1.0,0.0
2281.0,CESM2-WACCM_ssp534-over,2281.0,1.0,2281.0,1.0,14729218.931305833
2281.0,CESM2-WACCM_ssp585,2281.0,1.0,2281.0,1.0,33265.43749899604
2281.0,CMCC-CM2-SR5_ssp119,2281.0,1.0,2281.0,1.0,0.0
2281.0,CMCC-CM2-SR5_ssp126,2281.0,1.0,2281.0,1.0,0.0
2281.0,CMCC-CM2-SR5_ssp245,2281.0,1.0,2281.0,1.0,0.0
2281.0,CMCC-CM2-SR5_ssp370,2281.0,1.0,2281.0,1.0,0.0
2281.0,CMCC-CM2-SR5_ssp434,2281.0,1.0,2281.0,1.0,0.0
2281.0,CMCC-CM2-SR5_ssp460,2281.0,1.0,2281.0,1.0,0.0
2281.0,CMCC-CM2-SR5_ssp534-over,2281.0,1.0,2281.0,1.0,0.0
2281.0,CMCC-CM2-SR5_ssp585,2281.0,1.0,2281.0,1.0,0.0
2281.0,CanESM5_ssp119,2281.0,1.0,2281.0,1.0,0.0
2281.0,CanESM5_ssp126,2281.0,1.0,2281.0,1.0,22384186.40674336
2281.0,CanESM5_ssp245,2281.0,1.0,2281.0,1.0,0.0
2281.0,CanESM5_ssp370,2281.0,1.0,2281.0,1.0,0.0
2281.0,CanESM5_ssp434,2281.0,1.0,2281.0,1.0,0.0
2281.0,CanESM5_ssp460,2281.0,1.0,2281.0,1.0,0.0
2281.0,CanESM5_ssp534-over,2281.0,1.0,2281.0,1.0,5206191.571594987
2281.0,CanESM5_ssp585,2281.0,1.0,2281.0,1.0,29368.26906942592
2281.0,EC-Earth3_ssp119,2281.0,1.0,2281.0,1.0,0.0
2281.0,EC-Earth3_ssp126,2281.0,1.0,2281.0,1.0,0.0
2281.0,EC-Earth3_ssp245,2281.0,1.0,2281.0,1.0,0.0
2281.0,EC-Earth3_ssp370,2281.0,1.0,2281.0,1.0,0.0
2281.0,EC-Earth3_ssp434,2281.0,1.0,2281.0,1.0,0.0
2281.0,EC-Earth3_ssp460,2281.0,1.0,2281.0,1.0,0.0
2281.0,EC-Earth3_ssp534-over,2281.0,1.0,2281.0,1.0,0.0
2281.0,EC-Earth3_ssp585,2281.0,1.0,2281.0,1.0,0.0
2281.0,EC-Earth3-Veg_ssp119,2281.0,1.0,2281.0,1.0,0.0
2281.0,EC-Earth3-Veg_ssp126,2281.0,1.0,2281.0,1.0,0.0
2281.0,EC-Earth3-Veg_ssp245,2281.0,1.0,2281.0,1.0,0.0
2281.0,EC-Earth3-Veg_ssp370,2281.0,1.0,2281.0,1.0,0.0
2281.0,EC-Earth3-Veg_ssp434,2281.0,1.0,2281.0,1.0,0.0
2281.0,EC-Earth3-Veg_ssp460,2281.0,1.0,2281.0,1.0,0.0
2281.0,EC-Earth3-Veg_ssp534-over,2281.0,1.0,2281.0,1.0,0.0
2281.0,EC-Earth3-Veg_ssp585,2281.0,1.0,2281.0,1.0,0.0
2281.0,FGOALS-f3-L_ssp119,2281.0,1.0,2281.0,1.0,0.0
2281.0,FGOALS-f3-L_ssp126,2281.0,1.0,2281.0,1.0,0.0
2281.0,FGOALS-f3-L_ssp245,2281.0,1.0,2281.0,1.0,0.0
2281.0,FGOALS-f3-L_ssp370,2281.0,1.0,2281.0,1.0,0.0
2281.0,FGOALS-f3-L_ssp434,2281.0,1.0,2281.0,1.0,0.0
2281.0,FGOALS-f3-L_ssp460,2281.0,1.0,2281.0,1.0,0.0
2281.0,FGOALS-f3-L_ssp534-over,2281.0,1.0,2281.0,1.0,0.0
2281.0,FGOALS-f3-L_ssp585,2281.0,1.0,2281.0,1.0,0.0
2281.0,GFDL-ESM4_ssp119,2281.0,1.0,2281.0,1.0,0.0
2281.0,GFDL-ESM4_ssp126,2281.0,1.0,2281.0,1.0,0.0
2281.0,GFDL-ESM4_ssp245,2281.0,1.0,2281.0,1.0,0.0
2281.0,GFDL-ESM4_ssp370,2281.0,1.0,2281.0,1.0,0.0
2281.0,GFDL-ESM4_ssp434,2281.0,1.0,2281.0,1.0,0.0
2281.0,GFDL-ESM4_ssp460,2281.0,1.0,2281.0,1.0,0.0
2281.0,GFDL-ESM4_ssp534-over,2281.0,1.0,2281.0,1.0,0.0
2281.0,GFDL-ESM4_ssp585,2281.0,1.0,2281.0,1.0,0.0
2281.0,INM-CM4-8_ssp119,2281.0,1.0,2281.0,1.0,0.0
2281.0,INM-CM4-8_ssp126,2281.0,1.0,2281.0,1.0,0.0
2281.0,INM-CM4-8_ssp245,2281.0,1.0,2281.0,1.0,0.0
2281.0,INM-CM4-8_ssp370,2281.0,1.0,2281.0,1.0,0.0
2281.0,INM-CM4-8_ssp434,2281.0,1.0,2281.0,1.0,0.0
2281.0,INM-CM4-8_ssp460,2281.0,1.0,2281.0,1.0,0.0
2281.0,INM-CM4-8_ssp534-over,2281.0,1.0,2281.0,1.0,0.0
2281.0,INM-CM4-8_ssp585,2281.0,1.0,2281.0,1.0,0.0
2281.0,INM-CM5-0_ssp119,2281.0,1.0,2281.0,1.0,0.0
2281.0,INM-CM5-0_ssp126,2281.0,1.0,2281.0,1.0,0.0
2281.0,INM-CM5-0_ssp245,2281.0,1.0,2281.0,1.0,0.0
2281.0,INM-CM5-0_ssp370,2281.0,1.0,2281.0,1.0,0.0
2281.0,INM-CM5-0_ssp434,2281.0,1.0,2281.0,1.0,0.0
2281.0,INM-CM5-0_ssp460,2281.0,1.0,2281.0,1.0,0.0
2281.0,INM-CM5-0_ssp534-over,2281.0,1.0,2281.0,1.0,0.0
2281.0,INM-CM5-0_ssp585,2281.0,1.0,2281.0,1.0,0.0
2281.0,IPSL-CM6A-LR_ssp119,2281.0,1.0,2281.0,1.0,0.0
2281.0,IPSL-CM6A-LR_ssp126,2281.0,1.0,2281.0,1.0,2360667.9286596524
2281.0,IPSL-CM6A-LR_ssp245,2281.0,1.0,2281.0,1.0,0.0
2281.0,IPSL-CM6A-LR_ssp370,2281.0,1.0,2281.0,1.0,0.0
2281.0,IPSL-CM6A-LR_ssp434,2281.0,1.0,2281.0,1.0,0.0
2281.0,IPSL-CM6A-LR_ssp460,2281.0,1.0,2281.0,1.0,0.0
2281.0,IPSL-CM6A-LR_ssp534-over,2281.0,1.0,2281.0,1.0,457378.20226937125
2281.0,IPSL-CM6A-LR_ssp585,2281.0,1.0,2281.0,1.0,29368.26906942592
2281.0,MPI-ESM1-2-HR_ssp119,2281.0,1.0,2281.0,1.0,0.0
2281.0,MPI-ESM1-2-HR_ssp126,2281.0,1.0,2281.0,1.0,0.0
2281.0,MPI-ESM1-2-HR_ssp245,2281.0,1.0,2281.0,1.0,0.0
2281.0,MPI-ESM1-2-HR_ssp370,2281.0,1.0,2281.0,1.0,0.0
2281.0,MPI-ESM1-2-HR_ssp434,2281.0,1.0,2281.0,1.0,0.0
2281.0,MPI-ESM1-2-HR_ssp460,2281.0,1.0,2281.0,1.0,0.0
2281.0,MPI-ESM1-2-HR_ssp534-over,2281.0,1.0,2281.0,1.0,0.0
2281.0,MPI-ESM1-2-HR_ssp585,2281.0,1.0,2281.0,1.0,0.0
2281.0,MRI-ESM2-0_ssp119,2281.0,1.0,2281.0,1.0,0.0
2281.0,MRI-ESM2-0_ssp126,2281.0,1.0,2281.0,1.0,46847196.96904035
2281.0,MRI-ESM2-0_ssp245,2281.0,1.0,2281.0,1.0,0.0
2281.0,MRI-ESM2-0_ssp370,2281.0,1.0,2281.0,1.0,0.0
2281.0,MRI-ESM2-0_ssp434,2281.0,1.0,2281.0,1.0,0.0
2281.0,MRI-ESM2-0_ssp460,2281.0,1.0,2281.0,1.0,0.0
2281.0,MRI-ESM2-0_ssp534-over,2281.0,1.0,2281.0,1.0,84005796.24858862
2281.0,MRI-ESM2-0_ssp585,2281.0,1.0,2281.0,1.0,34947.10245913968
2281.0,NorESM2-MM_ssp119,2281.0,1.0,2281.0,1.0,0.0
2281.0,NorESM2-MM_ssp126,2281.0,1.0,2281.0,1.0,0.0
2281.0,NorESM2-MM_ssp245,2281.0,1.0,2281.0,1.0,0.0
2281.0,NorESM2-MM_ssp370,2281.0,1.0,2281.0,1.0,0.0
2281.0,NorESM2-MM_ssp434,2281.0,1.0,2281.0,1.0,0.0
2281.0,NorESM2-MM_ssp460,2281.0,1.0,2281.0,1.0,0.0
2281.0,NorESM2-MM_ssp534-over,2281.0,1.0,2281.0,1.0,0.0
2281.0,NorESM2-MM_ssp585,2281.0,1.0,2281.0,1.0,0.0
2281.0,TaiESM1_ssp119,2281.0,1.0,2281.0,1.0,0.0
2281.0,TaiESM1_ssp126,2281.0,1.0,2281.0,1.0,0.0
2281.0,TaiESM1_ssp245,2281.0,1.0,2281.0,1.0,0.0
2281.0,TaiESM1_ssp370,2281.0,1.0,2281.0,1.0,0.0
2281.0,TaiESM1_ssp434,2281.0,1.0,2281.0,1.0,0.0
2281.0,TaiESM1_ssp460,2281.0,1.0,2281.0,1.0,0.0
2281.0,TaiESM1_ssp534-over,2281.0,1.0,2281.0,1.0,0.0
2281.0,TaiESM1_ssp585,2281.0,1.0,2281.0,1.0,0.0
2282.0,ACCESS-CM2_ssp119,2282.0,1.0,2282.0,1.0,0.0
2282.0,ACCESS-CM2_ssp126,2282.0,1.0,2282.0,1.0,1280292.105727693
2282.0,ACCESS-CM2_ssp245,2282.0,1.0,2282.0,1.0,0.0
2282.0,ACCESS-CM2_ssp370,2282.0,1.0,2282.0,1.0,0.0
2282.0,ACCESS-CM2_ssp434,2282.0,1.0,2282.0,1.0,0.0
2282.0,ACCESS-CM2_ssp460,2282.0,1.0,2282.0,1.0,0.0
2282.0,ACCESS-CM2_ssp534-over,2282.0,1.0,2282.0,1.0,0.0
2282.0,ACCESS-CM2_ssp585,2282.0,1.0,2282.0,1.0,31405.826369091457
2282.0,ACCESS-ESM1-5_ssp119,2282.0,1.0,2282.0,1.0,0.0
2282.0,ACCESS-ESM1-5_ssp126,2282.0,1.0,2282.0,1.0,1985953.188044779
2282.0,ACCESS-ESM1-5_ssp245,2282.0,1.0,2282.0,1.0,0.0
2282.0,ACCESS-ESM1-5_ssp370,2282.0,1.0,2282.0,1.0,0.0
2282.0,ACCESS-ESM1-5_ssp434,2282.0,1.0,2282.0,1.0,0.0
2282.0,ACCESS-ESM1-5_ssp460,2282.0,1.0,2282.0,1.0,0.0
2282.0,ACCESS-ESM1-5_ssp534-over,2282.0,1.0,2282.0,1.0,0.0
2282.0,ACCESS-ESM1-5_ssp585,2282.0,1.0,2282.0,1.0,33265.43749899604
2282.0,BCC-CSM2-MR_ssp119,2282.0,1.0,2282.0,1.0,0.0
2282.0,BCC-CSM2-MR_ssp126,2282.0,1.0,2282.0,1.0,0.0
2282.0,BCC-CSM2-MR_ssp245,2282.0,1.0,2282.0,1.0,0.0
2282.0,BCC-CSM2-MR_ssp370,2282.0,1.0,2282.0,1.0,0.0
2282.0,BCC-CSM2-MR_ssp434,2282.0,1.0,2282.0,1.0,0.0
2282.0,BCC-CSM2-MR_ssp460,2282.0,1.0,2282.0,1.0,0.0
2282.0,BCC-CSM2-MR_ssp534-over,2282.0,1.0,2282.0,1.0,0.0
2282.0,BCC-CSM2-MR_ssp585,2282.0,1.0,2282.0,1.0,0.0
2282.0,CAMS-CSM1-0_ssp119,2282.0,1.0,2282.0,1.0,0.0
2282.0,CAMS-CSM1-0_ssp126,2282.0,1.0,2282.0,1.0,0.0
2282.0,CAMS-CSM1-0_ssp245,2282.0,1.0,2282.0,1.0,0.0
2282.0,CAMS-CSM1-0_ssp370,2282.0,1.0,2282.0,1.0,0.0
2282.0,CAMS-CSM1-0_ssp434,2282.0,1.0,2282.0,1.0,0.0
2282.0,CAMS-CSM1-0_ssp460,2282.0,1.0,2282.0,1.0,0.0
2282.0,CAMS-CSM1-0_ssp534-over,2282.0,1.0,2282.0,1.0,0.0
2282.0,CAMS-CSM1-0_ssp585,2282.0,1.0,2282.0,1.0,0.0
2282.0,CESM2_ssp119,2282.0,1.0,2282.0,1.0,0.0
2282.0,CESM2_ssp126,2282.0,1.0,2282.0,1.0,0.0
2282.0,CESM2_ssp245,2282.0,1.0,2282.0,1.0,0.0
2282.0,CESM2_ssp370,2282.0,1.0,2282.0,1.0,0.0
2282.0,CESM2_ssp434,2282.0,1.0,2282.0,1.0,0.0
